"average_neighbor_degree_HL","betweenness_centrality_HL","betweenness_HL","closeness_centrality_HL","closeness_HL","d_HL","degree_centrality_HL","degree_HL","Fisher.alpha_HL","generality.HL","hits_authorities_HL","hits_hubs_HL","interaction.push.pull_HL","isolate_HL","latapy_clustering_HL","nestedrank_HL","niche.overlap.HL","node.specialisation.index.NSI_HL","node_redundancy_HL","pagerank_HL","PDI_HL","robustness.HL","species.specificity.index_HL","species.strength_HL","V.ratio.HL"
9,0,0,0.4174,0.0183911087589309,0.22447612992302,0.125,1,134217776.500017,1.4,-1e-04,5e-04,-0.888888888888889,NA,0.9167,0.636363636363636,0.228920153920154,2.22727272727273,NA,0.0103,1,0.785433913684997,1,0.111111111111111,0.627906976744186
17,0,0,0.5217,0.0227573432124901,0,0.125,1,134217776.500017,1.4,-0.0016,0.0065,-0.941176470588235,NA,0.6667,0.659090909090909,0.228920153920154,1.81818181818182,NA,0.0088,1,0.785433913684997,1,0.0588235294117647,0.627906976744186
7,0,0,0.4948,0.019581899973538,0.313179096400337,0.125,1,134217776.500017,1.4,-5e-04,0.002,-0.857142857142857,NA,0.5556,0.704545454545455,0.228920153920154,1.90909090909091,NA,0.0089,1,0.785433913684997,1,0.142857142857143,0.627906976744186
17,0,0,0.5581,0.0235512040222281,0,0.125,1,134217776.500017,1.4,-0.0016,0.0066,-0.941176470588235,NA,0.6875,0.727272727272727,0.228920153920154,1.68181818181818,NA,0.0088,1,0.785433913684997,1,0.0588235294117647,0.627906976744186
17,0,0,0.5217,0.0227573432124901,0,0.125,1,134217776.500017,1.4,-0.0016,0.0065,-0.941176470588235,NA,0.6667,0.75,0.228920153920154,1.81818181818182,NA,0.0088,1,0.785433913684997,1,0.0588235294117647,0.627906976744186
17,0.0298,0.0366039654295882,0.6667,0.0277851283408309,0,0.25,2,268435505.000009,1.4,-0.0033,0.0131,-0.441176470588235,NA,0.5288,0.136363636363636,0.228920153920154,1.40909090909091,1,0.0147,0.857142857142857,0.785433913684997,0.654653670707977,0.117647058823529,0.627906976744186
9,0,0,0.4174,0.0183911087589309,0.22447612992302,0.125,1,134217776.500017,1.4,-1e-04,5e-04,-0.888888888888889,NA,0.9167,0.772727272727273,0.228920153920154,2.22727272727273,NA,0.0103,1,0.785433913684997,1,0.111111111111111,0.627906976744186
17,0,0,0.5581,0.0235512040222281,0,0.125,1,134217776.500017,1.4,-0.0016,0.0066,-0.941176470588235,NA,0.6875,0.795454545454545,0.228920153920154,1.68181818181818,NA,0.0088,1,0.785433913684997,1,0.0588235294117647,0.627906976744186
13.6667,0.1102,0.120332711969723,0.7273,0.029769780365176,0.0319589996806105,0.375,3,536870956.16667,1.4,-0.0037,0.0148,-0.246498599439776,NA,0.3742,0.0454545454545455,0.228920153920154,1.29545454545455,1,0.021,0.714285714285714,0.785433913684997,0.487950036474267,0.260504201680672,0.627906976744186
17,0.0298,0.0366039654295882,0.6667,0.0277851283408309,0,0.25,2,268435505.000009,1.4,-0.0033,0.0131,-0.441176470588235,NA,0.5288,0.159090909090909,0.228920153920154,1.40909090909091,1,0.0147,0.857142857142857,0.785433913684997,0.654653670707977,0.117647058823529,0.627906976744186
9.5,0.0085,0,0.5275,0.0227573432124901,0.377674728940887,0.25,2,268435505.000009,1.4,-0.0019,0.0074,-0.220588235294118,NA,0.4083,0.181818181818182,0.228920153920154,1.81818181818182,1,0.0152,0.857142857142857,0.785433913684997,0.654653670707977,0.558823529411765,0.627906976744186
10,0.1244,0.099644128113879,0.5393,0.0235512040222281,0.306119032480755,0.25,2,268435505.000009,1.4,-0.0017,0.0068,-0.303921568627451,NA,0.4019,0.204545454545455,0.228920153920154,1.77272727272727,0,0.0169,0.857142857142857,0.785433913684997,0.654653670707977,0.392156862745098,0.627906976744186
11.6667,0.0729,0.0366039654295882,0.6761,0.0277851283408309,0.279415312704722,0.375,3,536870956.16667,1.4,-0.0034,0.0137,0.0392156862745099,NA,0.3718,0.0909090909090909,0.228920153920154,1.40909090909091,0.3333,0.0225,0.714285714285714,0.785433913684997,0.487950036474267,1.11764705882353,0.627906976744186
17,0,0,0.5217,0.0227573432124901,0,0.125,1,134217776.500017,1.4,-0.0016,0.0065,-0.941176470588235,NA,0.6667,0.818181818181818,0.228920153920154,1.81818181818182,NA,0.0088,1,0.785433913684997,1,0.0588235294117647,0.627906976744186
9,0,0,0.4174,0.0183911087589309,0.22447612992302,0.125,1,134217776.500017,1.4,-1e-04,5e-04,-0.888888888888889,NA,0.9167,0.840909090909091,0.228920153920154,2.22727272727273,NA,0.0103,1,0.785433913684997,1,0.111111111111111,0.627906976744186
7,0,0,0.4948,0.019581899973538,0.313179096400337,0.125,1,134217776.500017,1.4,-5e-04,0.002,-0.857142857142857,NA,0.5556,0.863636363636364,0.228920153920154,1.90909090909091,NA,0.0089,1,0.785433913684997,1,0.142857142857143,0.627906976744186
7,0,0,0.4948,0.019581899973538,0.313179096400337,0.125,1,134217776.500017,1.4,-5e-04,0.002,-0.857142857142857,NA,0.5556,0.886363636363636,0.228920153920154,1.90909090909091,NA,0.0089,1,0.785433913684997,1,0.142857142857143,0.627906976744186
9,0,0,0.4174,0.0183911087589309,0.22447612992302,0.125,1,134217776.500017,1.4,-1e-04,5e-04,-0.888888888888889,NA,0.9167,0.909090909090909,0.228920153920154,2.22727272727273,NA,0.0103,1,0.785433913684997,1,0.111111111111111,0.627906976744186
9,0,0,0.3413,0.0526129943502825,0,0.0667,1,134217776.500017,1.63636363636364,0.1005,0.0813,-0.888888888888889,NA,0.7083,0.380952380952381,0.154700061842919,2.33333333333333,NA,0.0147,1,0.60981012135179,1,0.111111111111111,0.720496894409938
9,0,0,0.3413,0.0526129943502825,0,0.0667,1,134217776.500017,1.63636363636364,0.1005,0.0813,-0.888888888888889,NA,0.7083,0.666666666666667,0.154700061842919,2.33333333333333,NA,0.0147,1,0.60981012135179,1,0.111111111111111,0.720496894409938
4,0,0,0.2511,0.0360169491525424,0.369070246428543,0.0667,1,134217776.500017,1.63636363636364,7e-04,6e-04,-0.75,NA,0.8333,0.857142857142857,0.154700061842919,3.14285714285714,NA,0.016,1,0.60981012135179,1,0.25,0.720496894409938
9,0,0,0.3413,0.0526129943502825,0,0.0667,1,134217776.500017,1.63636363636364,0.1005,0.0813,-0.888888888888889,NA,0.7083,0.904761904761905,0.154700061842919,2.33333333333333,NA,0.0147,1,0.60981012135179,1,0.111111111111111,0.720496894409938
5,0.058,0,0.3455,0.0526129943502825,0.386852807234542,0.1333,2,268435505.000009,1.63636363636364,0.1119,0.0905,0.0555555555555556,NA,0.4167,0.285714285714286,0.154700061842919,2.33333333333333,0,0.0285,0.928571428571429,0.60981012135179,0.681385143869247,1.11111111111111,0.720496894409938
2.5,0.058,0,0.3373,0.0423728813559322,0.613147192765458,0.1333,2,268435505.000009,1.63636363636364,0.0046,0.0037,0.125,NA,0.3444,0.333333333333333,0.154700061842919,2.42857142857143,0,0.0284,0.928571428571429,0.60981012135179,0.681385143869247,1.25,0.720496894409938
2.5,0.6949,0.384831460674157,0.4872,0.0572033898305085,0.428890434198678,0.2667,4,2147483650,1.63636363636364,0.0267,0.0216,0.1875,NA,0.2016,0.0476190476190476,0.154700061842919,1.71428571428571,0,0.0477,0.785714285714286,0.60981012135179,0.443202630213959,1.75,0.720496894409938
2,0,0,0.2446,0.0293079096045198,0.684535123214271,0.0667,1,134217776.500017,1.63636363636364,5e-04,4e-04,-0.5,NA,0.25,0.952380952380952,0.154700061842919,3.42857142857143,NA,0.0165,1,0.60981012135179,1,0.5,0.720496894409938
2,0,0,0.2446,0.0293079096045198,0.684535123214271,0.0667,1,134217776.500017,1.63636363636364,5e-04,4e-04,-0.5,NA,0.25,1,0.154700061842919,3.42857142857143,NA,0.0165,1,0.60981012135179,1,0.5,0.720496894409938
3.6667,0.1144,0,0.3497,0.0526129943502825,0.55788589130226,0.2,3,536870956.16667,1.63636363636364,0.1262,0.1021,0.37037037037037,NA,0.2958,0.0952380952380952,0.154700061842919,2.33333333333333,0,0.0418,0.857142857142857,0.60981012135179,0.534522483824849,2.11111111111111,0.720496894409938
4,0,0,0.2511,0.0360169491525424,0.369070246428543,0.0667,1,134217776.500017,1.63636363636364,7e-04,6e-04,-0.75,NA,0.8333,0.428571428571429,0.154700061842919,3.14285714285714,NA,0.016,1,0.60981012135179,1,0.25,0.720496894409938
4,0,0,0.3333,0.0423728813559322,0.369070246428543,0.0667,1,134217776.500017,1.63636363636364,0.0041,0.0033,-0.75,NA,0.4167,0.476190476190476,0.154700061842919,2.42857142857143,NA,0.0147,1,0.60981012135179,1,0.25,0.720496894409938
4,0.2123,0.151685393258427,0.3497,0.048728813559322,0.226294385530917,0.1333,2,268435505.000009,1.63636363636364,0.0048,0.0039,-0.25,NA,0.4222,0.19047619047619,0.154700061842919,2.28571428571429,0,0.0266,0.928571428571429,0.60981012135179,0.681385143869247,0.5,0.720496894409938
3,0,0,0.3048,0.0399011299435028,0.5,0.0667,1,134217776.500017,1.63636363636364,0.0171,0.0139,-0.666666666666667,NA,0.6667,0.523809523809524,0.154700061842919,2.61904761904762,NA,0.0158,1,0.60981012135179,1,0.333333333333333,0.720496894409938
1.75,0.2703,0.109550561797753,0.3455,0.0416666666666667,0.657334260519207,0.2667,4,2147483650,1.63636363636364,0.0048,0.0039,0.375,NA,0.2143,0,0.154700061842919,2.47619047619048,0,0.0527,0.785714285714286,0.60981012135179,0.443202630213959,2.5,0.720496894409938
4.6667,0.5954,0.353932584269663,0.4711,0.0642655367231638,0.197357364127825,0.2,3,536870956.16667,1.63636363636364,0.134,0.1084,-0.0185185185185185,NA,0.2909,0.142857142857143,0.154700061842919,1.71428571428571,0,0.0369,0.857142857142857,0.60981012135179,0.534522483824849,0.944444444444444,0.720496894409938
9,0,0,0.3413,0.0526129943502825,0,0.0667,1,134217776.500017,1.63636363636364,0.1005,0.0813,-0.888888888888889,NA,0.7083,0.571428571428571,0.154700061842919,2.33333333333333,NA,0.0147,1,0.60981012135179,1,0.111111111111111,0.720496894409938
3,0,0,0.3048,0.0399011299435028,0.5,0.0667,1,134217776.500017,1.63636363636364,0.0171,0.0139,-0.666666666666667,NA,0.6667,0.619047619047619,0.154700061842919,2.61904761904762,NA,0.0158,1,0.60981012135179,1,0.333333333333333,0.720496894409938
5,0.058,0,0.3455,0.0526129943502825,0.386852807234542,0.1333,2,268435505.000009,1.63636363636364,0.1119,0.0905,0.0555555555555556,NA,0.4167,0.238095238095238,0.154700061842919,2.33333333333333,0,0.0285,0.928571428571429,0.60981012135179,0.681385143869247,1.11111111111111,0.720496894409938
9,0,0,0.3413,0.0526129943502825,0,0.0667,1,134217776.500017,1.63636363636364,0.1005,0.0813,-0.888888888888889,NA,0.7083,0.714285714285714,0.154700061842919,2.33333333333333,NA,0.0147,1,0.60981012135179,1,0.111111111111111,0.720496894409938
2,0,0,0.3081,0.0360169491525424,0.684535123214271,0.0667,1,134217776.500017,1.63636363636364,0.003,0.0024,-0.5,NA,0.25,0.761904761904762,0.154700061842919,2.66666666666667,NA,0.0158,1,0.60981012135179,1,0.5,0.720496894409938
4,0,0,0.2511,0.0360169491525424,0.369070246428543,0.0667,1,134217776.500017,1.63636363636364,7e-04,6e-04,-0.75,NA,0.8333,0.80952380952381,0.154700061842919,3.14285714285714,NA,0.016,1,0.60981012135179,1,0.25,0.720496894409938
12.5,0.0212,0.0386458333333333,0.7317,0.0394295302013423,0.0388108145494164,0.3333,2,268435505.000009,1.89285714285714,0.0297,0.1495,-0.413194444444444,NA,0.4308,0.333333333333333,0.353464348702444,1.25925925925926,1,0.0194,0.8,0.822763376896853,0.632455532033676,0.173611111111111,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.703703703703704,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
13.5,0.0062,0.0132291666666667,0.6818,0.037751677852349,0,0.3333,2,268435505.000009,1.89285714285714,0.0355,0.1786,-0.423295454545455,NA,0.5417,0.481481481481481,0.353464348702444,1.33333333333333,1,0.019,0.8,0.822763376896853,0.632455532033676,0.153409090909091,0.777277840269966
10,0.0394,0.0668303571428571,0.7317,0.0385906040268456,0.0769916801418286,0.5,3,536870956.16667,1.89285714285714,0.0358,0.1805,-0.232659932659933,NA,0.3781,0.259259259259259,0.353464348702444,1.2962962962963,1,0.0266,0.6,0.822763376896853,0.447213595499958,0.302020202020202,0.777277840269966
6.5,0.1288,0.100372023809524,0.7317,0.037751677852349,0.349392132517144,0.6667,4,2147483650,1.89285714285714,0.0259,0.1304,0.0944444444444444,NA,0.2602,0,0.353464348702444,1.33333333333333,0.5,0.0384,0.4,0.822763376896853,0.316227766016838,1.37777777777778,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.962962962962963,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
12.3333,0.085,0.150669642857143,0.8333,0.0427852348993289,0,0.5,3,536870956.16667,1.89285714285714,0.0445,0.2242,-0.248863636363636,NA,0.4146,0.296296296296296,0.353464348702444,1.11111111111111,1,0.0269,0.6,0.822763376896853,0.447213595499958,0.253409090909091,0.777277840269966
13.5,0.0062,0.0132291666666667,0.6818,0.037751677852349,0,0.3333,2,268435505.000009,1.89285714285714,0.0355,0.1786,-0.423295454545455,NA,0.5417,0.518518518518518,0.353464348702444,1.33333333333333,1,0.019,0.8,0.822763376896853,0.632455532033676,0.153409090909091,0.777277840269966
6,0,0,0.5263,0.0268456375838926,0.353759374819711,0.1667,1,134217776.500017,1.89285714285714,0.0054,0.027,-0.833333333333333,NA,0.45,1,0.353464348702444,1.81481481481481,NA,0.0124,1,0.822763376896853,1,0.166666666666667,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.555555555555556,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
13.5,0.0062,0.0132291666666667,0.6818,0.037751677852349,0,0.3333,2,268435505.000009,1.89285714285714,0.0355,0.1786,-0.423295454545455,NA,0.5417,0.37037037037037,0.353464348702444,1.33333333333333,1,0.019,0.8,0.822763376896853,0.632455532033676,0.153409090909091,0.777277840269966
9,0.0531,0.098125,0.7143,0.037751677852349,0.131248519377732,0.5,3,536870956.16667,1.89285714285714,0.0307,0.1546,-0.214141414141414,NA,0.35,0.037037037037037,0.353464348702444,1.33333333333333,1,0.0273,0.6,0.822763376896853,0.447213595499958,0.357575757575758,0.777277840269966
6,0,0,0.5263,0.0268456375838926,0.353759374819711,0.1667,1,134217776.500017,1.89285714285714,0.0054,0.027,-0.833333333333333,NA,0.45,0.592592592592593,0.353464348702444,1.81481481481481,NA,0.0124,1,0.822763376896853,1,0.166666666666667,0.777277840269966
8.6667,0.0379,0.0591220238095238,0.6977,0.0369127516778524,0.145347213557685,0.5,3,536870956.16667,1.89285714285714,0.0321,0.1619,-0.21043771043771,NA,0.3412,0.0740740740740741,0.353464348702444,1.37037037037037,1,0.0266,0.6,0.822763376896853,0.447213595499958,0.368686868686869,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.62962962962963,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
11,0.088,0.131919642857143,0.7692,0.0402684563758389,0.0683555334158567,0.5,3,536870956.16667,1.89285714285714,0.0408,0.2056,-0.226641414141414,NA,0.4063,0.111111111111111,0.353464348702444,1.22222222222222,0.6667,0.027,0.6,0.822763376896853,0.447213595499958,0.320075757575758,0.777277840269966
9.5,0.017,0.0344791666666667,0.6522,0.0352348993288591,0.129712097620164,0.3333,2,268435505.000009,1.89285714285714,0.0196,0.0985,-0.394444444444444,NA,0.3889,0.407407407407407,0.353464348702444,1.44444444444444,1,0.0197,0.8,0.822763376896853,0.632455532033676,0.211111111111111,0.777277840269966
10,0,0,0.566,0.0302013422818792,0.169517976278159,0.1667,1,134217776.500017,1.89285714285714,0.0091,0.0456,-0.9,NA,0.5648,0.666666666666667,0.353464348702444,1.66666666666667,NA,0.0124,1,0.822763376896853,1,0.1,0.777277840269966
12.5,0.0212,0.0386458333333333,0.7317,0.0394295302013423,0.0388108145494164,0.3333,2,268435505.000009,1.89285714285714,0.0297,0.1495,-0.413194444444444,NA,0.4308,0.444444444444444,0.353464348702444,1.25925925925926,1,0.0194,0.8,0.822763376896853,0.632455532033676,0.173611111111111,0.777277840269966
10,0,0,0.566,0.0302013422818792,0.169517976278159,0.1667,1,134217776.500017,1.89285714285714,0.0091,0.0456,-0.9,NA,0.5648,0.740740740740741,0.353464348702444,1.66666666666667,NA,0.0124,1,0.822763376896853,1,0.1,0.777277840269966
12,0.0345,0.0454166666666667,0.7692,0.0402684563758389,0.014098694179953,0.5,3,536870956.16667,1.89285714285714,0.046,0.2315,-0.245159932659933,NA,0.4659,0.148148148148148,0.353464348702444,1.22222222222222,1,0.0263,0.6,0.822763376896853,0.447213595499958,0.264520202020202,0.777277840269966
12,0.0345,0.0454166666666667,0.7692,0.0402684563758389,0.014098694179953,0.5,3,536870956.16667,1.89285714285714,0.046,0.2315,-0.245159932659933,NA,0.4659,0.185185185185185,0.353464348702444,1.22222222222222,1,0.0263,0.6,0.822763376896853,0.447213595499958,0.264520202020202,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.777777777777778,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
10,0,0,0.566,0.0302013422818792,0.169517976278159,0.1667,1,134217776.500017,1.89285714285714,0.0091,0.0456,-0.9,NA,0.5648,0.814814814814815,0.353464348702444,1.66666666666667,NA,0.0124,1,0.822763376896853,1,0.1,0.777277840269966
9,0,0,0.5556,0.0293624161073826,0.207518749639422,0.1667,1,134217776.500017,1.89285714285714,0.0105,0.0529,-0.888888888888889,NA,0.3854,0.851851851851852,0.353464348702444,1.7037037037037,NA,0.0117,1,0.822763376896853,1,0.111111111111111,0.777277840269966
10,0,0,0.566,0.0302013422818792,0.169517976278159,0.1667,1,134217776.500017,1.89285714285714,0.0091,0.0456,-0.9,NA,0.5648,0.888888888888889,0.353464348702444,1.66666666666667,NA,0.0124,1,0.822763376896853,1,0.1,0.777277840269966
16,0,0,0.625,0.0352348993288591,0,0.1667,1,134217776.500017,1.89285714285714,0.0192,0.0966,-0.9375,NA,0.6111,0.925925925925926,0.353464348702444,1.44444444444444,NA,0.0121,1,0.822763376896853,1,0.0625,0.777277840269966
12.3333,0.085,0.150669642857143,0.8333,0.0427852348993289,0,0.5,3,536870956.16667,1.89285714285714,0.0445,0.2242,-0.248863636363636,NA,0.4146,0.222222222222222,0.353464348702444,1.11111111111111,1,0.0269,0.6,0.822763376896853,0.447213595499958,0.253409090909091,0.777277840269966
11,0,0,0.5584,0.0573394495412844,0.0350159540186563,0.0769,1,134217776.500017,3,0.0318,0.0024,-0.909090909090909,NA,0.3619,0.733333333333333,0.39868080993081,1.33333333333333,NA,0.0133,1,0.627886993417055,1,0.0909090909090909,2.84615384615385
6,0,0,0.4624,0.0458715596330275,0.27894294565113,0.0769,1,134217776.500017,3,0.0186,0.0014,-0.833333333333333,NA,0.2619,0.866666666666667,0.39868080993081,1.66666666666667,NA,0.0136,1,0.627886993417055,1,0.166666666666667,2.84615384615385
6.3333,0.1345,0.168181818181818,0.7544,0.0688073394495413,0.104817176035935,0.4615,6,1073741869.66667,3,0.1183,0.0089,0.145707070707071,NA,0.3125,0.2,0.39868080993081,1,0.6667,0.058,0.583333333333333,0.627886993417055,0.311804782231162,1.87424242424242,2.84615384615385
7,0.0155,0,0.589,0.0596330275229358,0.349133165601655,0.1538,2,268435505.000009,3,0.0385,0.0029,-0.208333333333333,NA,0.283,0.6,0.39868080993081,1.26666666666667,1,0.0236,0.916666666666667,0.627886993417055,0.67700320038633,0.583333333333333,2.84615384615385
8.5,0.0032,0,0.589,0.0596330275229358,0.161476417201587,0.1538,2,268435505.000009,3,0.0521,0.0039,-0.358333333333333,NA,0.3323,0.666666666666667,0.39868080993081,1.26666666666667,1,0.0215,0.916666666666667,0.627886993417055,0.67700320038633,0.283333333333333,2.84615384615385
4.8571,0.2391,0.0681818181818182,0.7544,0.0665137614678899,0.314482354176448,0.5385,7,536870961.21429,3,0.1046,0.0079,0.339177489177489,NA,0.2372,0.0666666666666667,0.39868080993081,1.06666666666667,0.3333,0.0735,0.5,0.627886993417055,0.267261241912424,3.37424242424242,2.84615384615385
12,0,0,0.5733,0.0596330275229358,0,0.0769,1,134217776.500017,3,0.0333,0.0025,-0.916666666666667,NA,0.3745,0.933333333333333,0.39868080993081,1.26666666666667,NA,0.0134,1,0.627886993417055,1,0.0833333333333333,2.84615384615385
8.6667,0.0203,0.0681818181818182,0.6615,0.0665137614678899,0.103849098071075,0.2308,3,536870956.16667,3,0.0768,0.0058,-0.164141414141414,NA,0.3724,0.4,0.39868080993081,1.06666666666667,1,0.0301,0.833333333333333,0.627886993417055,0.52704627669473,0.507575757575758,2.84615384615385
12,0,0,0.5733,0.0596330275229358,0,0.0769,1,134217776.500017,3,0.0333,0.0025,-0.916666666666667,NA,0.3745,1,0.39868080993081,1.26666666666667,NA,0.0134,1,0.627886993417055,1,0.0833333333333333,2.84615384615385
5.7143,0.1809,0.168181818181818,0.7818,0.0688073394495413,0.123300062889438,0.5385,7,536870961.21429,3,0.1258,0.0095,0.196320346320346,NA,0.2883,0,0.39868080993081,1,0.5714,0.0673,0.5,0.627886993417055,0.267261241912424,2.37424242424242,2.84615384615385
9.6667,0.0234,0.168181818181818,0.6825,0.0688073394495413,0,0.2308,3,536870956.16667,3,0.0837,0.0063,-0.21969696969697,NA,0.4119,0.266666666666667,0.39868080993081,1,1,0.0299,0.833333333333333,0.627886993417055,0.52704627669473,0.340909090909091,2.84615384615385
8.3333,0.0299,0.0681818181818182,0.6615,0.0665137614678899,0.164596926176367,0.2308,3,536870956.16667,3,0.0723,0.0054,-0.108585858585859,NA,0.3571,0.333333333333333,0.39868080993081,1.06666666666667,1,0.0309,0.833333333333333,0.627886993417055,0.52704627669473,0.674242424242424,2.84615384615385
8.5,0.0066,0.0545454545454546,0.589,0.0596330275229358,0.141956850093315,0.1538,2,268435505.000009,3,0.0503,0.0038,-0.371212121212121,NA,0.3707,0.466666666666667,0.39868080993081,1.26666666666667,1,0.0217,0.916666666666667,0.627886993417055,0.67700320038633,0.257575757575758,2.84615384615385
6.1667,0.1469,0.168181818181818,0.7544,0.0688073394495413,0.143502077025461,0.4615,6,1073741869.66667,3,0.1145,0.0086,0.173484848484848,NA,0.2958,0.133333333333333,0.39868080993081,1,0.6,0.0591,0.583333333333333,0.627886993417055,0.311804782231162,2.04090909090909,2.84615384615385
11,0,0,0.5584,0.0573394495412844,0.0350159540186563,0.0769,1,134217776.500017,3,0.0318,0.0024,-0.909090909090909,NA,0.3619,0.8,0.39868080993081,1.33333333333333,NA,0.0133,1,0.627886993417055,1,0.0909090909090909,2.84615384615385
11.5,0.0058,0.0681818181818182,0.6418,0.0665137614678899,0,0.1538,2,268435505.000009,3,0.0651,0.0049,-0.412878787878788,NA,0.4456,0.533333333333333,0.39868080993081,1.06666666666667,1,0.0215,0.916666666666667,0.627886993417055,0.67700320038633,0.174242424242424,2.84615384615385
5.3333,0.0011,0,0.4,0.127659574468085,0,0.0714,3,536870956.16667,9.5,-0.0149,-0.0432,-0.144444444444444,NA,0.2745,0.571428571428571,0.185757440975112,1.28571428571429,1,0.0177,0.951219512195122,0.500510899100358,0.563092506371473,0.566666666666667,10.5242718446602
2.7,0.1593,0,0.4444,0.127659574468085,0.322286002677934,0.2381,10,2147483653,9.5,-0.0244,-0.071,0.456666666666667,NA,0.1964,0.428571428571429,0.185757440975112,1.28571428571429,0.4,0.062,0.780487804878049,0.500510899100358,0.279372118307831,5.56666666666667,10.5242718446602
2.1579,0.4154,0,0.5185,0.127659574468085,0.397749492685758,0.4524,19,4294967305.5,9.5,-0.0446,-0.1298,0.617543859649123,NA,0.1706,0.142857142857143,0.185757440975112,1.28571428571429,0.193,0.1219,0.560975609756098,0.500510899100358,0.171828496159473,12.7333333333333,10.5242718446602
5.5,3e-04,0,0.3944,0.127659574468085,0,0.0476,2,268435505.000009,9.5,-0.0096,-0.028,-0.316666666666667,NA,0.2235,0.714285714285714,0.185757440975112,1.28571428571429,1,0.0128,0.975609756097561,0.500510899100358,0.698430295769578,0.366666666666667,10.5242718446602
2.3478,0.4834,0.5,0.5957,0.148936170212766,0.15212952998582,0.5476,23,4294967307.5,9.5,-0.0702,-0.2041,0.517391304347826,NA,0.1629,0,0.185757440975112,1,0.3794,0.1371,0.463414634146341,0.500510899100358,0.141945279436087,12.9,10.5242718446602
2.5,0.2407,0.5,0.5185,0.148936170212766,0.191501242435049,0.381,16,4294967304,9.5,-0.0509,-0.1481,0.45,NA,0.1443,0.285714285714286,0.185757440975112,1,0.65,0.0943,0.634146341463415,0.500510899100358,0.199083264845299,8.2,10.5242718446602
2,0.0411,0,0.3182,0.0957446808510638,0.676992492528846,0.0476,2,268435505.000009,9.5,-0.0032,-0.0094,0.166666666666667,NA,0.0502,0.857142857142857,0.185757440975112,1.71428571428571,0,0.0179,0.975609756097561,0.500510899100358,0.698430295769578,1.33333333333333,10.5242718446602
3,0,0,0.3111,0.0957446808510638,0.386852807234542,0.0238,1,134217776.500017,9.5,-0.0032,-0.0092,-0.666666666666667,NA,0.053,1,0.185757440975112,1.71428571428571,NA,0.0088,1,0.500510899100358,1,0.333333333333333,10.5242718446602
2.3333,0.5684,0,0.7714,0.2,0,0.7895,15,4294967303.5,7.8,0.2589,0.342,0.438888888888889,NA,0.3119,0,0.36237962037962,1,0.4476,0.1776,0.222222222222222,0.497853148794765,0.121716123890037,7.58333333333333,4.72916666666667
2.4,0.2101,0,0.6,0.2,0.147221606235117,0.5263,10,2147483653,7.8,0.1849,0.2443,0.383333333333333,NA,0.2397,0.25,0.36237962037962,1,0.8,0.1183,0.5,0.497853148794765,0.223606797749979,4.83333333333333,4.72916666666667
2.6667,0.1909,0,0.5094,0.2,0.269689370253318,0.3158,6,1073741869.66667,7.8,0.0899,0.1188,0.375,NA,0.2445,0.5,0.36237962037962,1,0.4,0.0781,0.722222222222222,0.497853148794765,0.346944333244355,3.25,4.72916666666667
2.4,0.1118,0,0.4909,0.2,0.349448235766667,0.2632,5,2147483650.5,7.8,0.07,0.0925,0.316666666666667,NA,0.1411,0.75,0.36237962037962,1,0.6,0.0653,0.777777777777778,0.497853148794765,0.394405318873308,2.58333333333333,4.72916666666667
4,0.0071,0,0.4576,0.2,0,0.1579,3,536870956.16667,7.8,0.0685,0.0905,-0.0833333333333333,NA,0.2562,1,0.36237962037962,1,1,0.037,0.888888888888889,0.497853148794765,0.544331053951817,0.75,4.72916666666667
4,0.3454,0.0942857142857143,0.6939,0.0815602836879433,0.0845803206723277,0.6818,30,2147483697.13333,11,0.493,0.1002,0.312910052910053,NA,0.2533,0,0.259922646340761,1.08333333333333,0.6,0.0964,0.325581395348837,0.64409916018154,0.104176356138495,10.3873015873016,10.3695652173913
5.3571,0.0458,0.0942857142857143,0.5231,0.0815602836879433,0.0805530539361753,0.3182,14,4294967303,11,0.2933,0.0596,0.141950113378685,NA,0.25,0.25,0.259922646340761,1.08333333333333,1,0.0423,0.697674418604651,0.64409916018154,0.223235048868204,2.98730158730159,10.3695652173913
